"drug_pair","AUC1","AUC2","Pairwise","LR1plus","LR1minus","LR2plus","LR2minus","Mean_error","AUC1_LOOCV","AUC2_LOOCV","Pairwise_LOOCV","LR1plus_LOOCV","LR1minus_LOOCV","LR2plus_LOOCV","LR2minus_LOOCV","Mean_error_LOOCV","AUC1_training","AUC2_training","Pairwise_training","LR1plus_training","LR1minus_training","LR2plus_training","LR2minus_training","Mean_error_training","Threshold1","Threshold2","Th1_ref","Th2_ref","Th1_changes","Th2_changes","Th_changes_overall","Normalized_logLik","number_of_drugs","Rank_score_LOOCV","tms_name","metrics_name"
"azimilide-bepridil-chlorpromazine-clozapine-diltiazem-droperidol-metoprolol-nitrendipine-quinidine-vandetanib-verapamil","0.75 (0.75 - 0.75)","1    (0.857 - 1   )","0.906 (0.781 - 0.938)","2.86 (2.86 - 3.43)","0.381 (0.19 - 0.381)","1e+06 (3.5  - 1e+06)","1e-06 (1e-06 - 1.4e-06)","0.294 (0.288 - 0.301)",0.75,0.857,0.781,2.86,0.381,3.5,1.4e-06,0.301,0.893,1,0.438,3.43,0.19,7,1.17e-06,0.153,11.6412502357932,-18.278853771125,11.6412502384652,-18.2788537689918,2.29528416574522e-10,1.16701523628117e-10,2.6786315930196e-20,-2.19672974368128e-05,11,NA,"tms_metrics_3_35.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-diltiazem-metoprolol-nitrendipine-quinidine-risperidone-vandetanib","0.667 (0.6  - 0.667)","0.8  (0.733 - 1   )","0.75 (0.7  - 0.95)","2.4  (1.8  - 2.4 )","0.3  (0.3  - 0.6 )","2.5  (1.67 - 1e+06)","1.67e-06 (1e-06 - 0.556)","0.495 (0.484 - 0.506)",0.6,0.733,0.7,1.8,0.6,1.67,0.556,0.506,0.733,0.867,0.45,2.4,0.3,5,1.25e-06,0.357,9.081786688699,-21.1721003919341,9.15479217485517,-21.1382613415427,0.00797456509790436,0.00160084360036357,1.27660315026628e-05,-3.91970084372221e-05,8,NA,"tms_metrics_3_36.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-clozapine-diltiazem-metoprolol-nitrendipine-quinidine-vandetanib","0.667 (0.667 - 0.667)","1    (0.8  - 1   )","0.85 (0.75 - 0.95)","2.4  (1.8  - 2.4 )","0.3  (0.3  - 0.6 )","5    (2.5  - 1e+06)","1.25e-06 (1e-06 - 0.417)","0.408 (0.398 - 0.417)",0.667,0.8,0.75,1.8,0.6,2.5,0.417,0.417,0.8,0.933,0.45,2.4,0.3,5,1.25e-06,0.267,6.69157363064203,-22.7702265477879,6.69157301721331,-22.7702249414549,9.16718267083889e-08,7.05453270417576e-08,6.46701899565862e-15,-3.4096134150981e-05,8,NA,"tms_metrics_3_37.csv","summary_tms_8_metrics.csv"
"astemizole-clozapine-nitrendipine-quinidine-ranolazine-vandetanib-verapamil","0.833 (0.667 - 1   )","1    (1    - 1   )","0.857 (0.857 - 1   )","2.25 (2.25 - 7.5e+05)","0.375 (1.5e-06 - 0.375)","1e+06 (1e+06 - 1e+06)","1e-06 (1e-06 - 1e-06)","0.235 (0.228 - 0.242)",0.667,1,0.857,2.25,0.375,1e+06,1e-06,0.242,0.917,1,0.357,3,0.25,1e+06,1e-06,0.0351,14.9235558877108,-31.3419885842906,14.9235527535904,-31.3420114365028,2.10011681553389e-07,7.29123983264068e-07,1.53124553786192e-13,-5.40467545213164e-06,7,NA,"tms_metrics_3_38.csv","summary_tms_7_metrics.csv"
"astemizole-bepridil-clozapine-diltiazem-metoprolol-ranolazine-vandetanib","0.583 (0.5  - 0.583)","0.8  (0.7  - 1   )","0.643 (0.571 - 0.786)","1.5  (1.5  - 2.25)","0.75 (0.375 - 0.75)","2.5  (1.25 - 1e+06)","0.625 (1e-06 - 0.833)","0.655 (0.644 - 0.667)",0.5,0.7,0.571,1.5,0.75,1.25,0.833,0.667,0.667,0.8,0.429,1.5,0.75,5,1.25e-06,0.42,-0.488791270494595,-27.1436290757291,-0.488791398219846,-27.1436273289587,2.61308303289435e-07,6.43528723069675e-08,1.68159398743354e-14,-5.33528268269238e-05,7,NA,"tms_metrics_3_4.csv","summary_tms_7_metrics.csv"
"astemizole-azimilide-bepridil-chlorpromazine-diltiazem-droperidol-metoprolol-nitrendipine-quinidine-ranolazine","0.708 (0.708 - 0.75)","1    (1    - 1   )","0.88 (0.84 - 0.88)","3.33 (2.67 - 3.33)","0.222 (0.222 - 0.333)","1e+06 (6.67e+05 - 1e+06)","1e-06 (1e-06 - 0.333)","0.21 (0.204 - 0.215)",0.708,1,0.84,2.67,0.333,667000,0.333,0.215,0.875,1,0.48,3.33,0.222,1e+06,1e-06,0.205,4.13204470167991,-22.3391799672156,4.45039121325842,-22.3709234033962,0.0715322533062046,0.00141895958464629,0.000101501376440185,-2.06105051688068e-05,10,0.666666666666667,"tms_metrics_3_40.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-ranolazine-risperidone-verapamil","0.667 (0.667 - 0.714)","1    (0.905 - 1   )","0.864 (0.773 - 0.909)","2.57 (2.57 - 2.57)","0.214 (0.214 - 0.214)","1e+06 (4.67 - 1e+06)","1e-06 (1e-06 - 0.389)","0.236 (0.23 - 0.242)",0.667,0.905,0.773,2.57,0.214,4.67,0.389,0.242,0.952,0.905,0.409,2.57,0.214,7,0.333,0.142,16.1637638222338,-20.4469157987889,16.1637638165823,-20.4469157877268,3.496392581647e-10,5.41016737016719e-10,1.89160690585212e-19,-1.43117314807135e-05,10,NA,"tms_metrics_3_41.csv","summary_tms_10_metrics.csv"
"azimilide-chlorpromazine-diltiazem-dofetilide-droperidol-loratadine-nitrendipine-ondansetron-quinidine-ranolazine","0.833 (0.75 - 0.958)","1    (0.952 - 1   )","0.952 (0.905 - 1   )","3.33 (3.33 - 3.33)","0.222 (0.222 - 0.222)","1e+06 (4.67 - 1e+06)","1e-06 (1e-06 - 0.389)","0.239 (0.233 - 0.245)",0.75,0.952,0.905,3.33,0.222,4.67,0.389,0.245,0.917,1,0.333,3.33,0.222,7,0.333,0.117,9.76016396787489,-13.7326599905347,9.76016327623535,-13.732660202217,7.08635213321072e-08,1.54145177093675e-08,1.09232700452191e-15,-1.12814329249837e-05,10,0.666666666666667,"tms_metrics_3_42.csv","summary_tms_10_metrics.csv"
"azimilide-bepridil-chlorpromazine-diltiazem-droperidol-loratadine-nitrendipine-ondansetron-sotalol-tamoxifen","1    (0.958 - 1   )","1    (0.905 - 1   )","1    (0.92 - 1   )","1e+06 (3.33 - 1e+06)","1e-06 (1e-06 - 0.222)","1e+06 (4.67 - 1e+06)","1e-06 (1e-06 - 0.389)","0.102 (0.0979 - 0.106)",0.958,0.905,0.92,3.33,0.222,4.67,0.389,0.106,1,0.952,0.32,4,0.167,7,0.333,0.0355,13.6872318214979,-8.55064638038893,13.6872347355055,-8.55064745002451,2.12899658467369e-07,1.25094103435755e-07,2.66324918977539e-14,-5.00406507469253e-06,10,0.733333333333333,"tms_metrics_3_43.csv","summary_tms_10_metrics.csv"
"azimilide-chlorpromazine-diltiazem-droperidol-loratadine-nitrendipine-ondansetron-quinidine-sotalol-tamoxifen","1    (0.958 - 1   )","1    (0.952 - 1   )","1    (0.96 - 1   )","1e+06 (3.33 - 1e+06)","1e-06 (1e-06 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.0801 (0.0763 - 0.0839)",0.958,0.952,0.96,3.33,0.222,7,0.333,0.0839,1,0.952,0.32,812000,0.167,7,0.333,0.0224,10.3987952067772,-6.76332815860977,10.3987982853881,-6.7633278397355,2.96054484926292e-07,4.71475400359096e-08,1.39582406808729e-14,-3.09711508081484e-06,10,0.8,"tms_metrics_3_44.csv","summary_tms_10_metrics.csv"
"azimilide-bepridil-chlorpromazine-diltiazem-droperidol-loratadine-nitrendipine-ondansetron-sotalol-verapamil","0.958 (0.958 - 1   )","1    (0.905 - 1   )","0.952 (0.952 - 1   )","4    (3.33 - 4   )","1.33e-06 (1.33e-06 - 0.222)","6.67e+05 (4.67 - 1e+06)","0.333 (1e-06 - 0.389)","0.236 (0.231 - 0.242)",0.958,0.905,0.952,3.33,0.222,4.67,0.389,0.242,1,1,0.333,1e+06,1e-06,7,0.333,0.0105,10.2248253194372,-11.3486174863953,10.2248273153911,-11.3486180975955,1.95206614570444e-07,5.38567960598241e-08,1.05132028304491e-14,-1.56188612542473e-06,10,0.733333333333333,"tms_metrics_3_45.csv","summary_tms_10_metrics.csv"
"astemizole-clozapine-diltiazem-loratadine-quinidine-tamoxifen-vandetanib","0.917 (0.833 - 1   )","1    (1    - 1   )","0.933 (0.867 - 1   )","3    (2.25 - 1e+06)","0.25 (1e-06 - 0.375)","1e+06 (1e+06 - 1e+06)","1e-06 (1e-06 - 1e-06)","0.174 (0.168 - 0.18)",0.833,1,0.867,2.25,0.375,1e+06,1e-06,0.18,0.917,1,0.333,3,0.25,1e+06,1e-06,0.033,13.8086631284188,-29.6345196298024,13.7708016179031,-29.5587026633314,0.00274940497773944,0.00256496258765415,7.05212090621175e-06,-5.37532188491382e-06,7,NA,"tms_metrics_3_5.csv","summary_tms_7_metrics.csv"
"bepridil-chlorpromazine-clarithromycin-loratadine-mexiletine-nitrendipine-quinidine-vandetanib","0.867 (0.667 - 1   )","0.667 (0.667 - 1   )","0.938 (0.75 - 1   )","6e+05 (1.8  - 1e+06)","0.2  (1e-06 - 0.6 )","3.33 (1.67 - 6.67e+05)","0.417 (1.25e-06 - 0.556)","0.47 (0.461 - 0.48)",0.667,0.667,0.75,1.8,0.6,1.67,0.556,0.48,0.733,0.667,0.312,2.4,0.3,667000,0.333,0.193,4.05649851791234,1.01116488054273,4.0574218049872,1.01099357275224,0.000227555112393547,0.000169444984722633,3.85580725430815e-08,-4.14195084010943e-05,8,NA,"tms_metrics_3_57.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-bepridil-clozapine-diltiazem-droperidol-metoprolol-nitrendipine-quinidine-verapamil","0.75 (0.708 - 0.792)","1    (1    - 1   )","0.897 (0.862 - 0.931)","3.33 (3.33 - 3.33)","0.222 (0.222 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.212 (0.207 - 0.218)",0.708,1,0.862,3.33,0.222,7,0.333,0.218,0.917,1,0.379,3.33,0.222,667000,0.333,0.133,12.1658922145661,-19.7263767998213,12.1658928390465,-19.7263766489713,5.13304198600925e-08,7.64712222897914e-09,3.92529994734945e-16,-1.25463476169109e-05,10,0.666666666666667,"tms_metrics_3_62.csv","summary_tms_10_metrics.csv"
"azimilide-bepridil-clozapine-diltiazem-droperidol-metoprolol-nitrendipine-quinidine","0.8  (0.667 - 0.867)","1    (0.933 - 1   )","0.895 (0.842 - 0.947)","2.4  (2.4  - 2.4 )","0.3  (0.3  - 0.3 )","5    (3.33 - 1e+06)","1.25e-06 (1e-06 - 0.417)","0.338 (0.331 - 0.346)",0.667,0.933,0.842,2.4,0.3,3.33,0.417,0.346,0.933,1,0.316,2.4,0.3,333000,0.333,0.117,13.5324259162393,-13.7378499733227,13.5324262165723,-13.7378500257217,2.21935811474179e-08,3.81420496852692e-09,8.46508674818869e-17,-1.44640769344522e-05,8,NA,"tms_metrics_3_63.csv","summary_tms_8_metrics.csv"
"azimilide-bepridil-chlorpromazine-diltiazem-droperidol-loratadine-nitrendipine-ondansetron-quinidine-verapamil","0.958 (0.958 - 1   )","1    (0.857 - 1   )","0.952 (0.857 - 1   )","4    (3.33 - 4   )","1.33e-06 (1.33e-06 - 0.222)","6.67e+05 (4.67 - 1e+06)","1.17e-06 (1e-06 - 0.389)","0.19 (0.184 - 0.195)",0.958,0.857,0.857,3.33,0.222,4.67,0.389,0.195,1,0.905,0.286,1e+06,1e-06,4.67,0.389,0.0421,11.0236178273313,-6.23812195132071,11.0236181972294,-6.23812213916848,3.35550570049895e-08,3.01128707640022e-08,1.01043909506998e-15,-5.31543461694804e-06,10,0.633333333333333,"tms_metrics_3_64.csv","summary_tms_10_metrics.csv"
"bepridil-clarithromycin-clozapine-diltiazem-metoprolol-nitrendipine-ondansetron-quinidine-risperidone-sotalol-verapamil","0.786 (0.75 - 0.964)","1    (0.958 - 1   )","0.828 (0.828 - 0.966)","3.43 (3.43 - 8.57e+05)","0.19 (0.143 - 0.19)","6.67e+05 (5.33 - 1e+06)","0.333 (1e-06 - 0.381)","0.27 (0.264 - 0.276)",0.75,0.958,0.828,3.43,0.19,5.33,0.381,0.276,0.893,1,0.448,3.43,0.19,667000,0.333,0.133,4.33187361298811,-9.21907757992062,4.33187438842928,-9.21907580465965,1.7900823091772e-07,1.92563876497325e-07,3.44705188704444e-14,-1.37280150954032e-05,11,0.7,"tms_metrics_3_66.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-diltiazem-metoprolol-nitrendipine-quinidine-risperidone-terfenadine-vandetanib-verapamil","1    (0.964 - 1   )","1    (1    - 1   )","1    (0.969 - 1   )","8.57e+05 (3.43 - 1e+06)","1.33e-06 (1e-06 - 0.19)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.25)","0.0718 (0.0684 - 0.0752)",0.964,1,0.969,3.43,0.19,7,0.25,0.0752,1,1,0.312,1e+06,1e-06,750000,1.17e-06,0.00478,17.7167785845043,-11.8702616157093,17.7167763715515,-11.8702599871605,1.24907190511005e-07,1.37195710573392e-07,1.71367307578834e-14,-6.75834857000318e-07,11,0.833333333333333,"tms_metrics_3_69.csv","summary_tms_11_metrics.csv"
"astemizole-diltiazem-metoprolol-quinidine-ranolazine-risperidone-terfenadine-vandetanib","0.6  (0.6  - 0.8 )","1    (1    - 1   )","0.812 (0.812 - 0.875)","2.4  (2.4  - 2.4 )","0.3  (0.3  - 0.3 )","1e+06 (5e+05 - 1e+06)","1e-06 (1e-06 - 0.5 )","0.259 (0.252 - 0.266)",0.6,1,0.812,2.4,0.3,5e+05,0.5,0.266,0.867,1,0.375,2.4,0.3,5e+05,0.5,0.202,10.3425049321492,-16.5211762637481,10.342504928601,-16.521176260329,3.43073296465441e-10,2.0695148169904e-10,7.09995270348971e-20,-2.16963628575299e-05,8,NA,"tms_metrics_3_71.csv","summary_tms_8_metrics.csv"
"azimilide-chlorpromazine-diltiazem-dofetilide-droperidol-nitrendipine-vandetanib-verapamil","1    (1    - 1   )","0.8  (0.8  - 1   )","0.812 (0.812 - 1   )","1e+06 (1e+06 - 1e+06)","1e-06 (1e-06 - 1e-06)","5    (3.33 - 5   )","1.25e-06 (1.25e-06 - 0.417)","0.138 (0.132 - 0.143)",1,0.8,0.812,1e+06,1e-06,3.33,0.417,0.143,1,1,0.25,1e+06,1e-06,5,0.333,0.0121,13.9706535237482,-6.87665979589884,13.9706464789943,-6.876659644793,5.04253969199184e-07,2.19737260828674e-08,1.10803385953815e-14,-1.84984592011809e-06,8,NA,"tms_metrics_3_77.csv","summary_tms_8_metrics.csv"
"azimilide-chlorpromazine-diltiazem-dofetilide-droperidol-nitrendipine-tamoxifen-vandetanib","0.933 (0.933 - 1   )","0.933 (0.867 - 1   )","0.889 (0.833 - 0.944)","2.4  (2.4  - 8e+05)","0.3  (1.5e-06 - 0.3 )","5    (3.33 - 1e+06)","1.25e-06 (1e-06 - 0.417)","0.321 (0.314 - 0.328)",0.933,0.867,0.833,2.4,0.3,3.33,0.417,0.328,1,1,0.278,1e+06,1e-06,5,0.333,0.0145,7.30516780036993,-6.76491004216578,7.30204228952269,-6.72849159893865,0.000428032422070324,0.00541257170223332,2.31675617533622e-06,-2.24350751307153e-06,8,0.566666666666667,"tms_metrics_3_78.csv","summary_tms_8_metrics.csv"
"azimilide-clozapine-diltiazem-dofetilide-droperidol-loratadine-vandetanib-verapamil","0.933 (0.933 - 0.933)","0.933 (0.867 - 1   )","0.895 (0.842 - 0.947)","2.4  (2.4  - 3   )","0.3  (1.5e-06 - 0.3 )","5    (3.33 - 1e+06)","1.25e-06 (1e-06 - 0.417)","0.359 (0.352 - 0.367)",0.933,0.867,0.842,2.4,0.3,3.33,0.417,0.367,0.933,1,0.316,8e+05,0.2,5,0.333,0.0421,10.636783031921,-6.46024630472921,10.6367830412951,-6.46024630044927,8.81293703214341e-10,6.62504970866068e-10,5.83861459172466e-19,-8.10012091923768e-06,8,0.566666666666667,"tms_metrics_3_79.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-chlorpromazine-dofetilide-droperidol-loratadine-nitrendipine-ranolazine","1    (0.933 - 1   )","1    (1    - 1   )","1    (0.944 - 1   )","8e+05 (2.4  - 1e+06)","0.2  (1e-06 - 0.3 )","1e+06 (6    - 1e+06)","1e-06 (1e-06 - 0.5 )","0.0944 (0.0898 - 0.0989)",0.933,1,0.944,2.4,0.3,6,0.5,0.0989,1,1,0.389,3,1.5e-06,5e+05,1.2e-06,0.0119,14.1602439684149,-19.2088326455951,14.1602457526492,-19.2088319281001,1.26003062964613e-07,3.73523514518621e-08,4.70651069186535e-15,-1.96318619163685e-06,8,NA,"tms_metrics_3_8.csv","summary_tms_8_metrics.csv"
"azimilide-chlorpromazine-diltiazem-dofetilide-droperidol-nitrendipine-tamoxifen-vandetanib","0.933 (0.933 - 1   )","0.933 (0.867 - 1   )","0.889 (0.833 - 1   )","3    (2.4  - 1e+06)","0.2  (1e-06 - 0.3 )","5    (3.33 - 1e+06)","1.25e-06 (1e-06 - 0.417)","0.311 (0.304 - 0.318)",0.933,0.867,0.833,2.4,0.3,3.33,0.417,0.318,1,1,0.278,1e+06,1e-06,5,0.333,0.0142,7.19475943912049,-6.82248379616941,7.19475944303124,-6.8224837886748,5.43555838076375e-10,1.09851639049176e-09,5.97104997274385e-19,-2.22994217487773e-06,8,0.566666666666667,"tms_metrics_3_80.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-bepridil-clozapine-diltiazem-dofetilide-droperidol-nitrendipine-ranolazine-terfenadine-verapamil","0.75 (0.714 - 0.75)","1    (0.958 - 1   )","0.897 (0.862 - 0.897)","3.43 (3.43 - 3.43)","0.19 (0.19 - 0.19)","1e+06 (6.67e+05 - 1e+06)","1e-06 (1e-06 - 0.333)","0.217 (0.211 - 0.222)",0.714,0.958,0.862,3.43,0.19,667000,0.333,0.222,0.929,1,0.414,3.43,0.19,667000,0.333,0.148,7.94509281494196,-11.0721298780826,8.41401437485991,-10.4696279192985,0.0557310148315215,0.0575475999174251,0.00320718614451649,-1.41073575403465e-05,11,0.7,"tms_metrics_3_84.csv","summary_tms_11_metrics.csv"
"azimilide-bepridil-clozapine-droperidol-metoprolol-nitrendipine-ondansetron-verapamil","0.667 (0.667 - 0.667)","1    (1    - 1   )","0.833 (0.778 - 0.833)","2.4  (2.4  - 2.4 )","0.3  (0.3  - 0.3 )","1e+06 (5e+05 - 1e+06)","1e-06 (1e-06 - 0.5 )","0.264 (0.257 - 0.271)",0.667,1,0.778,2.4,0.3,5e+05,0.5,0.271,0.8,1,0.389,2.4,0.3,1e+06,1e-06,0.199,9.46367670696041,-21.7176380416944,9.46367875203108,-21.7176407676423,2.16096797703335e-07,1.25517680944303e-07,2.71239689072127e-14,-2.37888413424191e-05,8,NA,"tms_metrics_3_85.csv","summary_tms_8_metrics.csv"
"azimilide-clozapine-dofetilide-droperidol-metoprolol-nitrendipine-ondansetron-quinidine-verapamil","0.667 (0.667 - 0.667)","1    (0.889 - 1   )","0.818 (0.818 - 0.864)","2.5  (2.5  - 2.5 )","0.25 (0.25 - 0.25)","6.67e+05 (4    - 1e+06)","0.333 (1e-06 - 0.4 )","0.339 (0.331 - 0.346)",0.667,0.889,0.818,2.5,0.25,4,0.4,0.346,0.833,1,0.5,2.5,0.25,667000,0.333,0.192,9.67790562148754,-19.2239338550077,9.56978408468129,-19.6057427369157,0.0112982211353462,0.0194743390766353,0.00022002538935254,-2.63222908641465e-05,9,NA,"tms_metrics_3_86.csv","summary_tms_9_metrics.csv"
"azimilide-bepridil-chlorpromazine-diltiazem-droperidol-loratadine-nitrendipine-ondansetron-quinidine-verapamil","0.958 (0.958 - 1   )","1    (1    - 1   )","0.952 (0.952 - 1   )","4    (3.33 - 4   )","1.33e-06 (1.33e-06 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 1.17e-06)","0.122 (0.117 - 0.126)",0.958,1,0.952,3.33,0.222,7,1.17e-06,0.126,1,1,0.381,1e+06,1e-06,1e+06,1e-06,0.00245,19.8281507955909,-21.0909808553355,19.8281542976309,-21.0909721431529,1.76619566482775e-07,4.13076387112747e-07,7.29573724161242e-14,-2.97621253217077e-07,10,NA,"tms_metrics_3_87.csv","summary_tms_10_metrics.csv"
"azimilide-clozapine-diltiazem-dofetilide-droperidol-metoprolol-nitrendipine-ondansetron-quinidine","0.667 (0.667 - 0.722)","1    (0.889 - 1   )","0.818 (0.818 - 0.864)","2.5  (2.5  - 2.5 )","0.25 (0.25 - 0.25)","6.67e+05 (4    - 1e+06)","0.333 (1e-06 - 0.4 )","0.326 (0.319 - 0.333)",0.667,0.889,0.818,2.5,0.25,4,0.4,0.333,0.833,1,0.364,2.5,0.25,667000,0.333,0.185,9.28265523016467,-17.7361419948792,9.28265628030996,-17.7361422354677,1.13129825620386e-07,1.35648735606928e-08,1.53459178048375e-15,-2.05111018666755e-05,9,NA,"tms_metrics_3_88.csv","summary_tms_9_metrics.csv"
"azimilide-bepridil-chlorpromazine-loratadine-nitrendipine-ondansetron-verapamil","0.917 (0.917 - 1   )","1    (0.9  - 1   )","0.909 (0.909 - 1   )","3    (2.25 - 3   )","1.5e-06 (1.5e-06 - 0.375)","5    (5    - 1e+06)","1.25e-06 (1e-06 - 1.25e-06)","0.272 (0.265 - 0.279)",0.917,0.9,0.909,2.25,0.375,5,1.25e-06,0.279,1,1,0.364,1e+06,1e-06,1e+06,1e-06,0.00143,18.6838864264065,-13.6498552218197,18.6838928964164,-13.6498485216491,3.4628810935379e-07,4.90860437260957e-07,1.69979132775671e-13,-3.14303247614086e-07,7,NA,"tms_metrics_3_89.csv","summary_tms_7_metrics.csv"
"astemizole-azimilide-bepridil-clozapine-diltiazem-droperidol-nitrendipine-quinidine-ranolazine-vandetanib-verapamil","0.964 (0.964 - 1   )","1    (1    - 1   )","0.971 (0.971 - 1   )","4    (3.43 - 1e+06)","0.143 (1e-06 - 0.19)","1e+06 (1e+06 - 1e+06)","1e-06 (1e-06 - 1e-06)","0.113 (0.109 - 0.118)",0.964,1,0.971,3.43,0.19,1e+06,1e-06,0.118,1,1,0.353,4,0.143,1e+06,1e-06,0.0173,12.7441159517862,-19.5483579989903,12.7441159478853,-19.5483579959561,3.06097759976306e-10,1.55216831912824e-10,4.75115245591344e-20,-1.76632409880004e-06,11,NA,"tms_metrics_3_9.csv","summary_tms_11_metrics.csv"
"azimilide-bepridil-clozapine-diltiazem-metoprolol-nitrendipine-ondansetron-quinidine","0.667 (0.6  - 0.667)","1    (0.933 - 1   )","0.875 (0.75 - 0.938)","2.4  (2.4  - 2.4 )","0.3  (0.3  - 0.3 )","1e+06 (3.33 - 1e+06)","1e-06 (1e-06 - 0.417)","0.315 (0.308 - 0.323)",0.6,0.933,0.75,2.4,0.3,3.33,0.417,0.323,0.867,1,0.5,2.4,0.3,1e+06,1e-06,0.216,7.98671494035424,-18.4664355292043,7.90315383711616,-18.6443626249957,0.0105731338349565,0.00954321149883877,0.000100901652392518,-2.69030560623428e-05,8,NA,"tms_metrics_3_90.csv","summary_tms_8_metrics.csv"
"azimilide-bepridil-chlorpromazine-droperidol-nitrendipine-ondansetron-quinidine-verapamil","1    (1    - 1   )","1    (1    - 1   )","1    (1    - 1   )","1e+06 (1e+06 - 1e+06)","1e-06 (1e-06 - 1e-06)","1e+06 (5    - 1e+06)","1e-06 (1e-06 - 1.25e-06)","0.00606 (0.00486 - 0.00727)",1,1,1,1e+06,1e-06,5,1.25e-06,0.00727,1,1,0.308,1e+06,1e-06,1e+06,1e-06,0.00172,31.0534671663851,-18.5274082947866,31.053436224572,-18.5274049894303,9.96405449724207e-07,1.78403632328638e-07,1.77762351502849e-13,-1.90860531890116e-07,8,NA,"tms_metrics_3_91.csv","summary_tms_8_metrics.csv"
"azimilide-bepridil-clozapine-metoprolol-nitrendipine-ondansetron-quinidine-verapamil","0.667 (0.533 - 0.667)","1    (1    - 1   )","0.875 (0.75 - 0.875)","2.4  (2.4  - 2.4 )","0.3  (0.3  - 0.3 )","1e+06 (6.67e+05 - 1e+06)","1e-06 (1e-06 - 0.333)","0.26 (0.253 - 0.267)",0.533,1,0.75,2.4,0.3,667000,0.333,0.267,0.867,1,0.312,2.4,0.3,1e+06,1e-06,0.171,9.88074475116677,-17.7205045487247,9.88074521078937,-17.7205042748268,4.65169976056218e-08,1.5456551029926e-08,7.1899234725024e-16,-1.81883845455612e-05,8,NA,"tms_metrics_3_92.csv","summary_tms_8_metrics.csv"
"azimilide-bepridil-chlorpromazine-diltiazem-droperidol-loratadine-nitrendipine-ondansetron-sotalol-tamoxifen","1    (0.958 - 1   )","1    (0.952 - 1   )","1    (0.96 - 1   )","8.33e+05 (3.33 - 1e+06)","1.33e-06 (1e-06 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.0729 (0.0693 - 0.0765)",0.958,0.952,0.96,3.33,0.222,7,0.333,0.0765,1,1,0.36,1e+06,1e-06,7,0.333,0.00923,13.3938999463978,-10.6797940711745,13.3939079495792,-10.6797938595279,5.97523996609772e-07,1.98174806160914e-08,1.18414202204636e-14,-1.25114039100273e-06,10,0.8,"tms_metrics_3_93.csv","summary_tms_10_metrics.csv"
"azimilide-bepridil-chlorpromazine-diltiazem-droperidol-loratadine-nitrendipine-ondansetron-sotalol-tamoxifen","1    (0.958 - 1   )","1    (0.952 - 1   )","1    (0.96 - 1   )","8.33e+05 (3.33 - 1e+06)","1.33e-06 (1e-06 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.073 (0.0693 - 0.0766)",0.958,0.952,0.96,3.33,0.222,7,0.333,0.0766,1,1,0.36,1e+06,1e-06,7,0.333,0.0124,13.0444380075799,-11.0102283437653,13.0776791315659,-11.1206881411798,0.00254182134701298,0.00993282034458612,2.52474547879139e-05,-1.6721283750879e-06,10,0.8,"tms_metrics_3_94.csv","summary_tms_10_metrics.csv"
"azimilide-bepridil-chlorpromazine-diltiazem-dofetilide-droperidol-loratadine-nitrendipine-ondansetron-tamoxifen","1    (0.958 - 1   )","1    (0.952 - 1   )","1    (0.92 - 1   )","8.33e+05 (3.33 - 1e+06)","1.33e-06 (1e-06 - 0.222)","6.67e+05 (4.67 - 1e+06)","1.17e-06 (1e-06 - 0.389)","0.115 (0.111 - 0.12)",0.958,0.952,0.92,3.33,0.222,4.67,0.389,0.12,1,1,0.36,1e+06,1e-06,7,0.333,0.0184,14.0440817055737,-10.2235862418408,14.0440870030966,-10.2235869183146,3.77206641633298e-07,6.61679469657576e-08,2.49589890587236e-14,-2.24509750427728e-06,10,0.733333333333333,"tms_metrics_3_95.csv","summary_tms_10_metrics.csv"
"azimilide-bepridil-chlorpromazine-diltiazem-droperidol-loratadine-nitrendipine-ondansetron-quinidine-ranolazine","0.833 (0.75 - 0.958)","1    (1    - 1   )","0.905 (0.905 - 1   )","3.33 (3.33 - 3.33)","0.222 (0.222 - 0.222)","1e+06 (6.67e+05 - 1e+06)","1e-06 (1e-06 - 0.333)","0.209 (0.203 - 0.214)",0.75,1,0.905,3.33,0.222,667000,0.333,0.214,0.958,1,0.333,3.33,0.222,1e+06,1e-06,0.0851,8.02781665862772,-14.3911046711428,8.02781591445058,-14.3911048437573,9.26998265717424e-08,1.19945254863833e-08,1.11189043239807e-15,-8.17044012124275e-06,10,0.733333333333333,"tms_metrics_3_96.csv","summary_tms_10_metrics.csv"
